ID,Score
1,0.0033605151715532674
2,0.0004138027419152074
3,0.0006220436995656709
4,0.013694583184856425
5,0.0018731292858917671
6,0.8508742918609566
7,0.0006124568135257982
8,0.006626273318117177
9,0.0027707782654600925
10,0.07782472220468253
11,0.00039477768488859475
12,0.0006793976465181765
13,0.0006431679145502597
14,0.007751867699740972
15,0.0013897063313463613
16,0.0017763779276443073
17,0.005969113712627951
18,0.005314137463651561
19,0.0003619998668051446
20,0.0006283288966539813
21,0.0004568275971565244
22,0.00033315497049523696
23,0.000492451229028133
24,0.00313613866002997
25,0.0014040719332535387
26,0.0003316940881931927
27,0.006000907750175444
28,0.0005971519189593882
29,0.0028389225383819955
30,0.0006800397660765202
31,0.000748621966796726
32,0.0007885681389984944
33,0.004350416718459006
34,0.001936975128859182
35,0.0017150745851424684
36,0.005679661652405525
37,0.0008994209661499568
38,0.4780653994096953
39,0.0017058652748365801
40,0.000326873116423958
41,0.004932351418483653
42,0.0025186084291922563
43,0.0003828023004350583
44,0.003009761806068197
45,0.0023929621522798066
46,0.0002984205463800609
47,0.005547052935664573
48,0.008063814513131226
49,0.0007801823989019058
50,0.007890461509103403
51,0.0004093553069318252
52,0.0013657479500854437
53,0.0069612857763805235
54,0.9854841402579289
55,0.0004852750681879673
56,0.01146322741012653
57,0.5167542320181688
58,0.00047571010747147867
59,0.004601380629378349
60,0.030250374918052124
61,0.0002808886294910003
62,0.007678009364113998
63,0.0006509664234638057
64,0.031060867177685116
65,0.0002781709290956871
66,0.02239893447448899
67,0.0016894445597793488
68,0.08905474548256873
69,0.000278765605428465
70,0.002210560767397492
71,0.056819645973289395
72,0.0005488814498124977
73,0.0012013659369017008
74,0.003050815393676489
75,0.0011364673845386222
76,0.000370976264164341
77,0.006818542325716134
78,0.0004756116234078371
79,0.0003851408018453663
80,0.0005829437757182461
81,0.0004735701139213372
82,0.0020612074091864007
83,0.0011024939577161466
84,0.0005597933912885052
85,0.0020393596478429387
86,0.0005634622491065089
87,0.0019185505331819476
88,0.14819163798228957
89,0.0008440411460808344
90,0.0006174999071960776
91,0.0007569845263774996
92,0.817719785828381
93,0.05069081000695938
94,0.00032486145483305237
95,0.00440759688937553
96,0.0005466690577528086
97,0.0004384964953036521
98,0.4332916119913563
99,0.000629413136024082
100,0.00039316049278090916
101,0.0011770439475048973
102,0.0008780880918975104
103,0.11849257143576815
104,0.06740893430039964
105,0.00030036101844211304
106,0.000339242097580111
107,0.0007624854248210256
108,0.000610617187710503
109,0.00139514228491699
110,0.0007056718473200474
111,0.001384344761845487
112,0.0003263498865190184
113,0.0015656336628626167
114,0.000464547193783461
115,0.0006890862847592875
116,0.0009119047273811554
117,0.36476393517637457
118,0.0005308209565057642
119,0.0003409580144921837
120,0.00042197284884890355
121,0.00039794801625154
122,0.0023748646513354556
123,0.0007082796560544621
124,0.0009554157032266771
125,0.0008316447308902977
126,0.0005473674883331938
127,0.5464685164690416
128,0.00032397609639360216
129,0.003615531411429082
130,0.0005632275889318382
131,0.015986532480964218
132,0.0007327705350268166
133,0.0006162069530056242
134,0.0004105481327060865
135,0.0011348504567353771
136,0.05899796094168988
137,0.0018818566203041695
138,0.0007440693947139065
139,0.00034222083099951607
140,0.0004383702481513525
141,0.0005994987758055292
142,0.0004779142769010412
143,0.006320273005823108
144,0.8115984705588217
145,0.011437882099234778
146,0.0014604499886508074
147,0.00035591322653753723
148,0.0003039814369849724
149,0.007663670807187928
150,0.004422342715501423
151,0.004401348321140643
152,0.584658336017862
153,0.002260333132647092
154,0.00039304092538416333
155,0.0005001236058312858
156,0.008392047368482428
157,0.00192110450789938
158,0.11603593609475009
159,0.00026623429297764145
160,0.04192259148919857
161,0.0007368404648464728
162,0.05040545197134821
163,0.0009287169069583949
164,0.0018528124419746603
165,0.0006287639017007877
166,0.000653175633078376
167,0.0004182201919106382
168,0.005266326126664987
169,0.0024484499407165907
170,0.0004264260522640448
171,0.0003933952570270193
172,0.000335455672069847
173,0.004171406040092466
174,0.000418162422404404
175,0.0018163958273718186
176,0.0015928065100125294
177,0.0009187469319336411
178,0.900010290381628
179,0.941833597861075
180,0.00040412483840176783
181,0.021308872289376665
182,0.0003462881886632684
183,0.004729162360330947
184,0.34779300307010047
185,0.0003972362060236122
186,0.0023178759075720852
187,0.0010972397310944615
188,0.009436242413769738
189,0.0011260762295743415
190,0.001088759043125766
191,0.003056714683310101
192,0.0007393982657947436
193,0.0012872037497296874
194,0.004509179224425985
195,0.00045245041101313164
196,0.0005095490493733652
197,0.0048637623192168255
198,0.03323321442695396
199,0.0021608289492804278
200,0.008916305400997122
201,0.00034658257138617813
202,0.003768478715553121
203,0.00033040210587950773
204,0.0004331965513065428
205,0.00033658231765516653
206,0.2715706504525209
207,0.003664340143857638
208,0.09280207671246841
209,0.0004568991826447102
210,0.00033149816548007745
211,0.000593531956828743
212,0.0006230961964919168
213,0.0006224977836959359
214,0.0006265555576610847
215,0.00074067460253938
216,0.0018343625041312764
217,0.7003100000605915
218,0.00520846164629483
219,0.0005502191431324998
220,0.036112845836044696
221,0.0017728645518764665
222,0.058212765174207516
223,0.0028487935218688477
224,0.001670730191083399
225,0.0004459936262802548
226,0.7485840550750708
227,0.010888946383303122
228,0.23239665190621203
229,0.0007682987923998822
230,0.0011304961741944433
231,0.9783472437226061
232,0.0009583363701751298
233,0.006225788618252396
234,0.0004195973305366535
235,0.00045194249820833916
236,0.00044542710270852227
237,0.0010230432347363124
238,0.022159941734790307
239,0.0015888785820007173
240,0.001429232761981785
241,0.0005019341645071055
242,0.0005888427247498265
243,0.003446969900997586
244,0.0024214525454728944
245,0.009889741147535878
246,0.0005973469852695568
247,0.00028684257002977066
248,0.0012653399287388314
249,0.00559044717642815
250,0.000604621497968301
251,0.00045691653132825166
252,0.0014570665382923462
253,0.00038938930862302245
254,0.01472493339377884
255,0.0012124189987821339
256,0.0034881769393913225
257,0.002116680399137772
258,0.00030685332519084414
259,0.0005325165313098275
260,0.0041967254090078425
261,0.0062938938550581285
262,0.0072608257224707
263,0.0019794769909746235
264,0.013923333161905705
265,0.0004020284800130486
266,0.0037239680609278715
267,0.001040942130792256
268,0.01807665978310767
269,0.0011100903289224858
270,0.0004220323484987084
271,0.0073285484014542854
272,0.003020298047680236
273,0.00028534751567084563
274,0.024681978419497475
275,0.0005932009231962991
276,0.00037332658541823456
277,0.0013656916544397826
278,0.0005731609218979581
279,0.7666403283368479
280,0.0014850474123075858
281,0.0020987845070164035
282,0.00040737642203983704
283,0.0005697789629638734
284,0.0006746452728377113
285,0.0003413167450456211
286,0.0010626185909888947
287,0.0008277779435153419
288,0.0004887615348795573
289,0.0010534611964416872
290,0.00030900349141763057
291,0.0014405852386516933
292,0.005245726253396494
293,0.9847199536011786
294,0.0005203366101263634
295,0.005050529068145078
296,0.014449234988096162
297,0.0059605451667403535
298,0.004533111559479283
299,0.00047435412862959105
300,0.05975742430032395
301,0.000480097735307514
302,0.9721642402796564
303,0.0005908573153663983
304,0.0034294188121230065
305,0.0004066055080679906
306,0.0011003599582000015
307,0.0005996631404215458
308,0.0006386098185194579
309,0.3091275459772751
310,0.0017836788408911717
311,0.003874282551057045
312,0.0006889432075880517
313,0.0028168771738785324
314,0.00027825927900337205
315,0.003949686217499353
316,0.0003802294343410928
317,0.0010826838240142343
318,0.0074723894401529
319,0.0014302262801749641
320,0.0008790968438416396
321,0.0003133079647506939
322,0.0023187870549007533
323,0.0005199212875921701
324,0.0009579873335579111
325,0.8330050699380446
326,0.0016775989059683544
327,0.0013333333206151652
328,0.0028004038722403033
329,0.0009282641533692548
330,0.006243302182795674
331,0.8687684573524947
332,0.0007407532696681053
333,0.0009472686038023943
334,0.0626774223528633
335,0.004350716801389477
336,0.004304142537718322
337,0.004149295338140015
338,0.0006925162085242212
339,0.02044956871520329
340,0.0004243044860992044
341,0.0007323534653731976
342,0.0006230192196415057
343,0.0009043753483726354
344,0.008621483594302594
345,0.003995429035809499
346,0.0012006828110990573
347,0.00047512258304654694
348,0.1595727603928946
349,0.0033377507167096014
350,0.0007498106273730674
351,0.0003895670256604327
352,0.002371599996104265
353,0.000589150735607854
354,0.1341967222714859
355,0.0013107780167820801
356,0.0023828467139563585
357,0.0007923936910502512
358,0.0009432245944119092
359,0.0005001015228875025
360,0.009559509406994593
361,0.006637779278750823
362,0.000587479404833543
363,0.0003561683611906637
364,0.0005124785707340602
365,0.00032227102937422414
366,0.000668070223977588
367,0.0005561559088137763
368,0.0027199433003804916
369,0.006903928924752199
370,0.026603331312591873
371,0.0005334432944571556
372,0.003874232136789058
373,0.0023110525907947344
374,0.00039341279020006477
375,0.0007401142372363038
376,0.7715533787347106
377,0.0007920149624678591
378,0.0004911466555469655
379,0.05641052150825085
380,0.00040096408880380303
381,0.004190540065842678
382,0.00043703086376129907
383,0.00028010446527396593
384,0.002736162594186236
385,0.3319015152298375
386,0.000609359924360808
387,0.0004013093910038439
388,0.0030402397223904267
389,0.00144129696415478
390,0.0020597387276155986
391,0.6559818122499659
392,0.003145788979068958
393,0.0006282710093636973
394,0.0003444646962748438
395,0.0023602367673861337
396,0.0004899248599157119
