ID,Score
1,0.0021911772093245315
2,3.97409996976414e-05
3,0.0014903052221948427
4,0.06688691927930072
5,0.0008450141847396431
6,0.8995721663767682
7,1.9676605591478768e-05
8,0.004411901131647046
9,0.0006460655660113485
10,0.08890827070650052
11,1.0571938760378995e-05
12,0.0001659595834129283
13,0.0010013611501369308
14,0.005468956173740539
15,0.0003811739125784075
16,5.636543735828794e-05
17,0.008210682018068358
18,0.007524361568660925
19,2.4292935186990765e-05
20,0.00022353190709484253
21,0.003150152688609589
22,5.3169982567719914e-05
23,0.00015903869457384442
24,0.0007194186072393927
25,9.477794265476352e-05
26,1.4090987573207262e-05
27,0.004904273747036044
28,0.00015089822713537654
29,0.0018057423959908017
30,0.0004161869853135431
31,0.0003873886700519789
32,0.00027248984069653794
33,0.004308422129872823
34,3.309796388036516e-05
35,0.000702358588032114
36,0.0019659463972724746
37,0.0003420823476805145
38,0.6119071032011586
39,0.00027336307908578565
40,6.068809411278843e-06
41,0.020434942928711435
42,0.0003061350546945228
43,1.0234165480984805e-05
44,0.0005608136655333985
45,0.0003373887832057634
46,6.293142111501291e-06
47,0.004588177953314105
48,0.00698687022720817
49,0.00026365175690523077
50,0.005384797008504636
51,1.6255832340781316e-05
52,0.0007971801821566826
53,0.0016809621396364845
54,0.9946154562318996
55,0.00014323173072801687
56,0.004826615906307471
57,0.41079217094645626
58,5.881512884497767e-05
59,0.0025267026758797797
60,0.026061328999223733
61,7.040093028433249e-07
62,0.005065339715792386
63,0.00025343278345710935
64,0.042380023905039844
65,4.749895279501884e-05
66,0.004408420094584792
67,0.0029045571922931912
68,0.08532215925680618
69,7.0248040493524096e-06
70,0.0008056558978679893
71,0.10083395861082878
72,0.00015298262241170084
73,0.0008934213952782194
74,0.001520987836883714
75,0.00012233646759797265
76,2.4058103910404114e-05
77,0.01810233597392242
78,0.0001213234499140578
79,8.364226017284557e-06
80,7.151687895559406e-05
81,0.00205591995806477
82,0.0020718147606221386
83,0.001188581380990535
84,0.0003164574066086093
85,0.0014601221500371855
86,0.00026916313505919776
87,0.00324734761465502
88,0.21643855586800412
89,0.00029982060644457166
90,0.00034759337481749176
91,0.00026003293302474085
92,0.8558065978609599
93,0.01978699965104
94,3.0077516264251414e-06
95,0.001273294024181743
96,0.00013650368806036845
97,0.00015556605537183642
98,0.4527169269259588
99,0.00010509294366270533
100,0.00013781337589445153
101,4.1862394290500017e-05
102,0.00026835489295535907
103,0.058470632886737435
104,0.01979618849713669
105,3.7423550108887185e-05
106,0.0003473786694471026
107,0.00020267562736084853
108,0.00018639006533351012
109,0.0015226295412879278
110,0.0015821018360743415
111,0.002568458142571383
112,5.3382188972323526e-05
113,6.52964493552623e-05
114,3.825168789781877e-06
115,0.00021476565759184798
116,0.00012394619115305266
117,0.38448855879478533
118,6.802929274500527e-05
119,2.724839195366321e-05
120,0.0006428275325742741
121,5.885135942519555e-05
122,0.0016336005603144218
123,3.7318961599979254e-05
124,0.0002725498568105633
125,0.00014872387420544872
126,0.0004304628694461875
127,0.6262801299454183
128,9.841406524124647e-06
129,0.00497112291306979
130,0.00012625791348346325
131,0.03535747348760805
132,3.6635544769383627e-05
133,3.724537909330449e-05
134,1.8961057762676383e-05
135,0.0005935647080509888
136,0.026988337744586942
137,0.0005797183284424257
138,0.0003468237634652405
139,2.841760058619767e-05
140,0.000330833114559068
141,0.00033965247776487575
142,4.624222620766428e-05
143,0.005156215321246196
144,0.8540693526080718
145,0.010534256135274653
146,0.0016676729662743204
147,1.1337404263648275e-05
148,4.37700870691181e-05
149,0.005354298352391357
150,0.0023184508729157866
151,0.012070361837292109
152,0.674655357755772
153,0.00015174566041048469
154,4.329459500472059e-05
155,0.00034581819709591984
156,0.01500267278291781
157,0.0009673461002872298
158,0.09119812060679466
159,2.842377911814359e-06
160,0.06871975109116558
161,0.00027354835017939154
162,0.03197482226568318
163,0.0007041015632476758
164,0.0015365129586103362
165,0.0004159536872802199
166,0.0013267487777842018
167,0.00011169079854596325
168,0.0096306114221316
169,0.0013442151573044162
170,0.000304301441112186
171,0.00039801314668674507
172,1.4986283183760124e-05
173,0.0013259323080570754
174,3.2736531377701104e-05
175,2.587761026629691e-05
176,0.0006250820180077275
177,0.0002643559169267358
178,0.914129730947821
179,0.9747409111362754
180,8.88346901605208e-06
181,0.012095657628802978
182,1.2164048857636541e-05
183,0.00160398992825044
184,0.5618507257929044
185,3.5966153008907466e-05
186,0.00040956126252305203
187,0.00041233125507391934
188,0.008922808655927759
189,0.0002502582771956124
190,0.00041163444015920224
191,0.001178624555680624
192,0.00023068153979265702
193,0.00017183466671453007
194,0.00163369695745414
195,3.920307780278104e-05
196,0.0007921298699340518
197,0.0019206623222487137
198,0.010731150477360677
199,0.0004193097362089643
200,0.00029212030148536666
201,0.00010245307844682831
202,0.0014927524023764893
203,3.161859046990553e-05
204,6.875593598047828e-05
205,7.764836693200033e-06
206,0.3693385538788532
207,0.0008093113012615934
208,0.16761079531151188
209,4.7179014531805186e-05
210,1.6559478034059872e-05
211,0.00094988487276304
212,0.0003730213803478692
213,0.0005122777008771061
214,0.00028400097741366505
215,0.00013317849604389668
216,0.0028128853432036103
217,0.6793322131104298
218,0.0012554503398507987
219,7.032900383255619e-05
220,0.03238939118435877
221,0.001582120839450484
222,0.018115630884134017
223,0.0026741851844931824
224,0.0005143913822858924
225,1.3792623451572563e-05
226,0.8629097157570328
227,0.001810494183587858
228,0.19019367641510868
