ID,Score
1,0.00021980892051942647
2,5.1378920034039766e-06
3,8.013689512154087e-05
4,0.000684870348777622
5,0.0001294985122513026
6,0.9841992855072021
7,1.6880476323422045e-05
8,0.0015240489738062024
9,0.00010803028999362141
10,0.006827475503087044
11,3.0201810659491457e-05
12,3.4115237212972715e-05
13,2.492921157681849e-05
14,0.002345175249502063
15,2.754443630692549e-05
16,1.989728662010748e-05
17,0.0031206284184008837
18,0.00018983719928655773
19,1.1174468454555608e-05
20,0.00022303027799353004
21,1.3327534361451399e-05
22,4.1792365664150566e-05
23,0.0006846553296782076
24,3.243797618779354e-05
25,6.401841346814763e-06
26,0.00012851232895627618
27,0.0027310263831168413
28,7.081604417180642e-05
29,0.00028957496397197247
30,3.0436152883339673e-05
31,2.103958286170382e-05
32,8.619087748229504e-05
33,0.0002924752770923078
34,1.992924626392778e-05
35,8.025811257539317e-05
36,0.0008163498714566231
37,0.002677949145436287
38,0.5640135407447815
39,0.0002117516560247168
40,5.6035587476799265e-06
41,0.0005032002809457481
42,2.9279130103532225e-05
43,5.489347586262738e-06
44,1.384954339300748e-05
45,0.00029124008142389357
46,7.726994226686656e-05
47,0.00033802021062001586
48,0.00036361883394420147
49,0.0004121088422834873
50,0.00014760380145162344
51,4.004742004326545e-05
52,3.06744514091406e-05
53,4.295367034501396e-05
54,0.9998223185539246
55,1.3936896721133962e-05
56,0.0009487789939157665
57,0.35765933990478516
58,0.0001364567579003051
59,0.00012604404764715582
60,0.017391148954629898
61,2.3205928300740197e-05
62,0.0024023237638175488
63,4.041091597173363e-05
64,0.07207702100276947
65,4.8653069825377315e-05
66,0.00014621613081544638
67,1.640482514631003e-05
68,0.05921927094459534
69,2.0781624243682018e-06
70,0.0012359333923086524
71,0.08304229378700256
72,1.319344937655842e-05
73,0.00028233189368620515
74,0.0008108079200610518
75,1.6649722965667024e-05
76,2.6291065296391025e-05
77,9.056778799276799e-05
78,3.692953760037199e-05
79,0.00024722085800021887
80,3.139113323413767e-05
81,8.303321374114603e-05
82,0.00047837590682320297
83,1.675412931945175e-05
84,2.387878885201644e-05
85,3.9015749280224554e-06
86,6.38044293737039e-05
87,0.0004729675711132586
88,0.366842657327652
89,6.897401181049645e-05
90,4.785666533280164e-05
91,4.7719448048155755e-05
92,0.9742906093597412
93,0.0030438171233981848
94,2.915614277299028e-05
95,0.0011289890389889479
96,3.233987808926031e-05
97,0.0001068080891855061
98,0.6878492832183838
99,3.217536141164601e-05
100,0.00011659746814984828
101,4.263266600901261e-05
102,0.0006949187954887748
103,0.32583972811698914
104,0.006237187888473272
105,7.081138755893335e-05
106,2.2899450414115563e-05
107,0.0010389903327450156
108,4.723176243714988e-05
109,0.00010434698197059333
110,0.00011221804743399844
111,0.0003301435790490359
112,5.899577809032053e-05
113,1.0158839359064586e-05
114,1.8532704416429624e-05
115,0.0016084909439086914
116,2.56786952377297e-05
117,0.1240227073431015
118,0.0008841757080517709
119,1.547364445286803e-05
120,4.825246287509799e-05
121,2.003823647100944e-05
122,5.591093940893188e-05
123,6.249361467780545e-05
124,3.834737799479626e-05
125,2.7865498850587755e-05
126,4.1740666347322986e-05
127,0.6934350728988647
128,2.2039326722733676e-05
129,0.00012105968198738992
130,3.318468588986434e-05
131,0.004661273676902056
132,1.984980917768553e-05
133,9.873698218143545e-06
134,5.2287250582594424e-06
135,6.94496848154813e-05
136,0.004220427013933659
137,9.273947398469318e-06
138,1.006072125164792e-05
139,1.7974422235056409e-06
140,4.943669046042487e-05
141,0.00020680662419181317
142,4.608166364050703e-06
143,0.0007063729572109878
144,0.9941651225090027
145,0.027314331382513046
146,8.140652789734304e-05
147,8.584001989220269e-06
148,4.184644240012858e-06
149,0.00014737456513103098
150,2.534681152610574e-05
151,0.0008466508006677032
152,0.7576772570610046
153,5.3814637794857845e-05
154,2.98279646813171e-05
155,0.00020423585374373943
156,0.0015655041206628084
157,0.00010020006448030472
158,0.022882385179400444
159,7.20310083579534e-07
160,0.02343226969242096
161,4.280401117284782e-05
162,0.0008669638773426414
163,0.00018171068222727627
164,6.154756556497887e-05
165,4.27820959885139e-05
166,6.016543920850381e-05
167,1.7537344319862314e-05
168,0.003291264409199357
169,0.00011240535968681797
170,0.00024092434614431113
171,3.556310184649192e-05
172,1.5612056813552044e-05
173,0.0005332105210982263
174,5.5650234571658075e-06
175,7.811477189534344e-06
176,0.00039332598680630326
177,3.863243182422593e-05
178,0.845707893371582
179,0.9920916557312012
180,1.867741229943931e-05
181,0.017729273065924644
182,2.231911275885068e-05
183,0.00012276280904188752
184,0.002238236367702484
185,5.875374699826352e-05
186,0.00040382036240771413
187,9.568151290295646e-05
188,0.0011909407330676913
189,7.890730194048956e-05
190,9.786898590391502e-05
191,6.511951505672187e-05
192,9.220220817951486e-05
193,1.9568182324292138e-05
194,8.087472815532237e-05
195,1.0417148587293923e-05
196,1.560498640174046e-05
197,0.0003062363830395043
198,2.8468186428654008e-05
199,9.833458170760423e-05
200,0.00045808576396666467
201,3.675110201584175e-05
202,0.00025969004491344094
203,2.0130808479734696e-05
204,4.7570101742167026e-05
205,1.679298293311149e-05
206,0.9427893757820129
207,3.0344399419846013e-06
208,0.008293762803077698
209,0.00011335634189890698
210,4.746017657453194e-05
