ID,Score
1,-12.193573631017921
2,-12.374635295689389
3,-10.830345734563599
4,-9.354051263344875
5,-10.41295802828425
6,4.458359792638118
7,-12.289463166485415
8,-10.902040881016074
9,-12.462749508780501
10,-4.903851997726081
11,-13.064888609503242
12,-12.91069378117568
13,-10.898428537693125
14,-10.103042685110907
15,-13.30211571517135
16,-11.590037939289044
17,-9.224550779468618
18,-10.602367203537524
19,-12.050580211624197
20,-12.459342677175444
21,-12.52155000324696
22,-11.613367553995115
23,-11.321315655577271
24,-9.228756350398243
25,-10.704054630132061
26,-13.092162661582796
27,-8.29818525607369
28,-12.849978303959238
29,-12.806995846554162
30,-13.563611106354287
31,-13.170849821706776
32,-9.513606230783092
33,-10.041671558865705
34,-12.868080402400315
35,-12.23461403414258
36,-11.907892463882309
37,-11.246572365067127
38,0.11208770166464606
39,-12.473492923646194
40,-13.703057161860816
41,-10.154690482298856
42,-12.24728485500098
43,-13.95676304696739
44,-11.923576737250219
45,-12.627927006938839
46,-13.041764683387564
47,-11.384075844809807
48,-10.622532161170257
49,-12.040672747028685
50,-9.380414633233679
51,-11.028598746088026
52,-9.478087784727204
53,-10.12765014471741
54,10.534055292820579
55,-12.72386110564705
56,-8.741526314197264
57,-0.8214688488475925
58,-12.848705709270694
59,-11.714424624093406
60,-4.831901911363604
61,-13.186313079885386
62,-9.543575479696454
63,-12.971760591387508
64,-7.951664759840533
65,-12.925762645624085
66,-11.244891769214044
67,-11.257224351002225
68,-5.713478889937894
69,-12.345144103934242
70,-9.798551348293064
71,-2.6308851032666807
72,-10.754962179255307
73,-12.401249811965695
74,-10.271849117351248
75,-13.017262082479565
76,-12.860426512079119
77,-11.458520575608265
78,-12.07694691450723
79,-12.070807843230437
80,-11.198478318286675
81,-11.139977749737765
82,-9.380940588402403
83,-10.984596855474212
84,-13.237333848698242
85,-11.331456265119563
86,-12.329622014673944
87,-11.105448598509664
88,-2.750959641565717
89,-11.919201445553174
90,-12.849291290893206
91,-14.642507507206911
92,2.999851798110176
93,-7.604390607568584
94,-13.308416622921095
95,-10.885259683297205
96,-11.12865404171902
97,-12.031158415578261
98,2.002842927117775
99,-11.557798558112973
100,-11.328988534880754
101,-12.316274262266766
102,-12.842981854731837
103,-0.9277399051120765
104,-7.68991082974664
105,-12.853946931822197
106,-11.283801957171349
107,-10.738852128067213
108,-10.250280937605133
109,-10.991683191769814
110,-11.94698960372271
111,-11.023568558701449
112,-12.621958965478381
113,-12.172924419620767
114,-12.750456935135988
115,-11.852112639551121
116,-12.268476367951724
117,-4.090061667372906
118,-10.235493496077208
119,-13.002916483094747
120,-13.078136027555695
121,-11.644421598870249
122,-12.177447099003171
123,-13.00873320005987
124,-11.130366098148205
125,-12.63573973615745
126,-11.02945928835658
127,-0.15069154252762834
128,-12.058781598049297
129,-11.448335634236244
130,-13.234984389616193
131,-7.151405423362098
132,-14.282350384715466
133,-12.519891653491854
134,-12.097579648192795
135,-11.23307144148481
136,-4.05977803824967
137,-12.655702065230196
138,-12.780839714063578
139,-12.538097689014823
140,-10.15234578641496
141,-10.615522127372165
142,-13.574440581930281
143,-11.359748063089768
144,6.081438820282733
145,-9.401706706785127
146,-11.665374755503425
147,-12.756660340402394
148,-11.949383833963333
149,-10.68153093883042
150,-12.23208746275764
151,-10.557891686880954
152,4.173305290964548
153,-9.162374455282059
154,-13.35919733560083
155,-11.87328861817658
156,-7.133935218232077
157,-11.636080155362471
158,-4.408042037628472
159,-12.138907893934778
160,-3.643460405300101
161,-12.29690340162949
162,-9.578831657917215
163,-12.999121558006573
164,-11.8173977041277
165,-13.891283808836457
166,-10.777404677729933
167,-12.223894904657119
168,-6.180651840866107
169,-10.683133984546489
170,-12.173277736642412
171,-11.981541385976799
172,-12.10819922404574
173,-7.973024160636308
174,-11.258175915918992
175,-12.602588363910256
176,-12.057031131535982
177,-13.097129990582065
178,1.0534721793619473
179,3.0419089714505607
180,-13.019824745227382
181,-5.113532155690905
182,-12.56892904929386
183,-11.335886607350185
184,-7.303058660261733
185,-13.224461572475358
186,-10.729395870237923
187,-12.769458423669672
188,-8.868095044190964
189,-12.046975080897699
190,-9.920186133086167
191,-11.911003551391923
192,-11.13001012515581
193,-12.761055374514271
194,-11.62260087447024
195,-12.115433737006136
196,-12.134198317054528
197,-11.726199192297624
198,-11.45645253389894
199,-11.942117695234572
200,-8.577154092424603
201,-12.52731266152767
202,-8.761190488149065
203,-12.80098320147859
204,-11.893451576281844
205,-12.670841471304348
206,2.143879532747787
207,-12.124319425830585
208,-5.189503409431183
209,-11.406954259295594
210,-12.127633309307607
211,-10.22940813154602
212,-12.355514531249788
213,-13.087556931505906
214,-11.93648625627031
215,-12.304118653421359
216,-11.98979400714442
217,5.347142797141354
218,-10.371261861980907
219,-11.738225974960805
220,-9.135812273396931
221,-10.949821451539226
222,-6.535620898046581
223,-11.140072635114635
224,-11.579704387598543
225,-12.724543045930002
226,-0.39395085470434166
227,-8.742239363451855
228,-0.8093266544082628
229,-10.068488940233937
230,-13.426787796326465
231,7.715674779053879
232,-13.143260675782264
233,-8.70292219872575
234,-12.29210636277997
235,-12.60641146099592
236,-12.272609948235106
237,-13.177281906140355
238,-9.998772883174807
239,-8.398171335845243
240,-11.38954081646055
241,-13.283029472097208
242,-13.454217481561296
243,-11.697191916096468
244,-11.24780402287379
245,-10.375143791894706
246,-11.979685697376246
247,-12.95194483202992
248,-12.277175559966159
249,-12.401786895622346
250,-12.837030512898187
251,-13.90699726671373
252,-13.63012066990152
253,-12.106296022372721
254,-11.080967360859482
255,-12.120864907262396
256,-10.606131316920523
257,-10.746043185762831
258,-12.387151773766544
259,-12.171474064457232
260,-10.351303686281753
261,-10.059846093167199
262,-10.18403530780241
263,-11.859398852750667
264,-9.329174651825506
265,-12.469196056997356
266,-11.298707785789567
267,-11.873792390225248
268,-10.014753531097385
269,-12.549459948616839
270,-12.141162104986568
271,-9.795273303704672
272,-11.936673916889097
273,-13.301323958239612
274,-9.257664118224167
275,-11.815026497601217
276,-12.355981259653026
277,-9.891579169381172
278,-11.199421610664093
279,3.332801070035631
280,-12.442091275872198
281,-12.311582853541026
282,-12.048187496488257
283,-12.0937255299399
284,-10.852060368585118
285,-13.064290361635333
286,-13.078718071718052
287,-11.761695249696487
288,-11.316478614682575
289,-9.929697273909783
290,-13.131156379326963
291,-14.024074295116382
292,-11.735781596155345
293,11.421575135913802
294,-12.611317373451362
295,-8.832196597797694
296,-11.661523822543675
297,-12.138272331793715
298,-12.21406343719677
299,-12.167149420571207
300,-2.88449949488452
301,-10.840551633987511
302,12.604215751219815
303,-11.220370584466519
304,-9.46283461923794
305,-13.324742523798102
306,-11.573889066518133
307,-12.62649848201752
308,-12.93730874258485
309,-0.7200087052589735
310,-11.23115473985899
311,-9.390626048411018
312,-12.686733819382948
313,-11.368715579589106
314,-12.183198674926729
315,-8.543913644598787
316,-12.82447825333843
317,-12.385106576731038
318,-10.493314076686225
319,-12.181994514642584
320,-10.690529423080793
321,-12.552987853377811
322,-11.774381283118945
323,-11.534158028603612
324,-13.006857049760901
325,4.1944107531711134
326,-9.058250556412151
327,-11.956672976076032
328,-9.172887872893973
329,-12.637084825151282
330,-8.072518104881953
331,7.826562721349207
332,-13.286282509223136
333,-11.749046169383401
334,-5.9150482644774725
335,-9.769487989465777
336,-10.907497644564216
337,-12.157066389967241
338,-11.386124407814968
339,-5.30266145178548
340,-12.004140117763587
341,-13.252102625258505
342,-13.483738186326793
343,-12.590941739843128
344,-11.742594229862856
345,-8.189396508702794
346,-11.45806116134047
347,-12.407970432077555
348,-5.58733067117332
349,-5.8921948133282855
350,-12.905344625741886
351,-11.533731761065395
352,-12.806189931147973
353,-11.997169009143073
354,-1.6416849068079489
355,-12.261209754761271
356,-10.73325665011848
357,-12.086690128759296
358,-12.259576708222784
359,-11.364328798991396
360,-11.304809914715312
361,-10.148277571624405
362,-12.149454914900332
363,-11.579205602227
364,-9.153561472009674
365,-12.25992195500366
366,-11.129804727370086
367,-12.51328391404569
368,-10.269847549469961
369,-10.05780632494294
370,-3.8150212012503113
371,-14.164343893276165
372,-8.20350097205623
373,-12.501928580548448
374,-11.855614767698338
375,-12.512882583543927
376,5.173430761496862
377,-12.973829479943879
378,-13.444185076636682
379,-3.4784739137012566
380,-11.871141865921208
381,-9.075351607628699
382,-11.607973060698896
383,-13.092704439582272
384,-11.453825687798098
385,1.3306615439207612
386,-12.41671752362428
387,-12.829440397299058
388,-10.965466192941108
389,-13.016570784710236
390,-11.37657029511274
391,1.778148077437893
392,-11.799192579046665
393,-9.541518740622632
394,-11.302215972315063
395,-10.010767247881706
396,-11.48912192690484
397,-13.785764803898354
398,-13.481755321121863
399,-11.964120225142958
400,-13.94117056240149
401,-13.139845223126537
402,-12.1033412197723
403,-11.038670926361394
404,-11.779214476269926
405,-10.80192457191863
406,-10.362606843234271
407,-13.425196156370978
408,-12.987341728426495
409,-5.048710767694564
410,-12.40150289594251
411,-10.35319096289682
412,-10.787969890759108
413,-10.919370597312442
414,-12.282134993973763
415,-2.9433614588849726
416,-11.741607431959181
417,-13.421426304884642
418,-11.640372877326957
419,-6.010133304895312
420,-12.299706183394811
421,-12.288583955092456
422,-12.416457156689734
423,-10.605566960747392
424,-10.645384518680917
425,-10.489373810167082
426,-11.235760257963523
427,-12.400242616475108
428,-13.293130156855057
429,-12.211779562512726
430,-13.504048374475607
431,-12.409217495009447
432,2.378321196177835
433,-12.881882742517169
434,-12.804838715388996
435,-11.966947221380128
436,-10.920147719122067
437,11.610284200960894
438,-11.492417635749579
439,-11.60888999318614
440,-11.667215576437245
441,-11.73534170908841
442,-7.441981234954666
443,-10.764933991913995
444,-6.358918391720854
445,-11.709891565610219
446,-11.19783635100859
447,7.2345962514330235
448,0.5148911430749507
449,-13.213888845941833
450,-11.471003730230171
451,-12.345134331976153
452,-9.03610254144862
453,-11.035352407278275
454,-9.120135070575456
455,-10.900379466232275
456,-11.62953051361132
457,-11.748380567584146
458,-10.301699485471046
459,-13.177361560119817
460,-12.403345362846247
461,-10.816182944734333
462,-12.400403123087267
463,-10.418999685341717
464,-13.006308660019704
465,-13.385242846767767
466,-11.676298455412574
467,-1.7959043230604945
468,-11.481174640443891
469,-11.350158876522631
470,-11.475089013694227
471,-11.462624103834361
