ID,Score
1,0.0022475377190858126
2,2.677513475646265e-05
3,4.6779732656432316e-05
4,0.10703041404485703
5,0.000394314294680953
6,0.6264282464981079
7,1.6791502275737002e-05
8,0.00044413897558115423
9,0.0012331523466855288
10,0.020446915179491043
11,1.650004560360685e-05
12,1.427327333658468e-05
13,0.0004970523295924067
14,0.0040589882992208
15,0.0002436766226310283
16,2.313965705980081e-05
17,0.007619581185281277
18,0.0011723635252565145
19,3.5830398701364174e-06
20,2.1035475583630614e-05
21,3.954551721108146e-05
22,1.5596635421388783e-05
23,2.79923074231192e-06
24,0.00016991481243167073
25,1.281325239688158e-05
26,1.2185764717287384e-06
27,0.002043339656665921
28,3.0237857572501525e-05
29,0.0014789660926908255
30,1.4138165170152206e-05
31,0.00017793852020986378
32,5.284110739012249e-05
33,0.0033598896116018295
34,1.1129838640044909e-05
35,3.1531475542578846e-05
36,2.1209507394814864e-05
37,2.159068753826432e-05
38,0.3097291886806488
39,0.00022917022579349577
40,2.1218912138465384e-07
41,0.09164808690547943
42,2.567906085459981e-05
43,1.6914589195948793e-06
44,0.0001275293470826
45,1.1148606063215993e-05
46,9.046800073519989e-07
47,0.006511450745165348
48,0.008906177245080471
49,6.826325989095494e-05
50,0.0017251772806048393
51,8.255248644672974e-07
52,0.001119616674259305
53,7.427637319779024e-05
54,0.9952126741409302
55,2.5753019144758582e-05
56,0.0006903768517076969
57,0.3155873417854309
58,7.350168016273528e-05
59,0.00011738031025743112
60,0.007599557284265757
61,5.099138320474594e-07
62,0.0004880513879470527
63,4.733611785923131e-05
64,0.07157095521688461
65,5.533602234208956e-07
66,0.0007578664226457477
67,4.795606855623191e-06
68,0.028295719996094704
69,7.229002818576191e-08
70,0.002731758402660489
71,0.41050949692726135
72,2.5536370230838656e-05
73,0.0003012173401657492
74,0.0006126387743279338
75,2.773856749627157e-06
76,2.6169459488301072e-06
77,0.0018290469888597727
78,3.209342685295269e-05
79,2.66077222477179e-06
80,0.0001572313776705414
81,0.00014466904394794255
82,0.0026271180249750614
83,0.0010299062123522162
84,1.8064838513964787e-05
85,0.00024796431534923613
86,6.967606896068901e-05
87,6.782521813875064e-05
88,0.06727923452854156
89,0.00017541098350193352
90,2.7922995286644436e-05
91,0.0002830302983056754
92,0.8629323244094849
93,0.015395382419228554
94,1.9149872514390154e-06
95,0.0013597302604466677
96,9.644356759963557e-05
97,1.6488878827658482e-05
98,0.19591739773750305
99,2.1367826775531285e-05
100,5.710058303520782e-06
101,9.975423017749563e-05
102,3.3807191357482225e-05
103,0.30789104104042053
104,0.020977705717086792
105,1.296158075092535e-06
106,2.382714455961832e-06
107,0.0005786336841993034
108,8.936700032791123e-05
109,0.0005646973731927574
110,0.0003098420856986195
111,0.004366803914308548
112,5.746169335907325e-06
113,1.514140149083687e-05
114,9.006300388136879e-06
115,3.832611582765821e-06
116,1.3880273399990983e-05
117,0.12220145761966705
118,5.460423926706426e-05
119,8.011439831534517e-07
120,1.706955663394183e-05
121,8.742699719732627e-07
122,5.681022958015092e-05
123,0.00013186366413719952
124,0.0002025347203016281
125,0.00012238541967235506
126,0.00016356621927116066
127,0.3288368284702301
128,1.3289331945998129e-06
129,0.00249176612123847
130,2.6334999347454868e-05
131,0.011275812983512878
132,2.095116906275507e-05
133,2.6825759960047435e-06
134,1.5495899788220413e-05
135,0.0006108327652327716
136,0.013147270306944847
137,2.1270603610901162e-05
138,1.2955284546478651e-05
139,1.8955940959131112e-06
140,2.132799636456184e-05
141,5.457705628941767e-05
142,1.1265994999121176e-06
143,0.0002980368444696069
144,0.8972665667533875
145,0.00013683171709999442
146,0.00033829326275736094
147,2.4276466774608707e-06
148,1.0784652886286494e-06
149,0.007199510000646114
150,0.0004217900277581066
151,0.012195653282105923
152,0.5991823673248291
153,0.0010861362097784877
154,3.545629397194716e-06
155,3.253271643188782e-05
156,0.02341623231768608
157,0.00039167501381598413
158,0.3630891442298889
159,3.895525821917545e-07
160,0.017407292500138283
161,9.181367931887507e-05
162,0.0017566073220223188
163,4.653057112591341e-05
164,0.00012003233132418245
165,6.865529576316476e-05
166,7.917853508843109e-05
167,3.834907693089917e-05
168,0.0009426207980141044
169,0.000640402955468744
170,3.2420543902844656e-06
171,3.5679000575328246e-05
172,3.318485596537357e-06
173,0.0003282664983998984
174,0.00011901590187335387
175,3.842934347630944e-06
176,0.0004653702490031719
177,8.751421410124749e-05
178,0.8637205362319946
179,0.9748056530952454
180,1.0323694823455298e-06
181,0.006706248037517071
182,7.73239753470989e-06
183,0.00027188059175387025
184,0.4382343888282776
185,7.786673450027592e-06
186,0.0016571532469242811
187,1.1167068123540957e-06
188,0.036296434700489044
189,0.00033762931707315147
190,0.00013423225027509034
191,0.00013002651394344866
192,0.0002184294571634382
193,1.5399566109408624e-05
194,0.0004945448599755764
195,1.4293694221123587e-05
196,4.8103374865604565e-05
197,0.000287838454823941
198,0.017778664827346802
199,0.00044472687295638025
200,0.0006636132602579892
201,7.821653525752481e-06
202,0.0008836183696985245
203,2.755430614342913e-06
204,1.3273672720970353e-06
205,9.395845950166404e-07
206,0.8625490069389343
207,0.00011429195001255721
208,0.14985518157482147
209,0.00017993620713241398
210,2.918914333349676e-06
211,0.00036292854929342866
212,7.018179894657806e-05
213,6.0207239584997296e-05
214,5.7804922107607126e-05
215,7.02414836268872e-05
216,0.00014923505659680814
217,0.7077785134315491
218,9.014226088766009e-05
219,6.544836651301011e-05
220,0.16915957629680634
221,0.00043310420005582273
222,0.05836881324648857
223,0.003043490694835782
224,0.00042107398621737957
225,1.7876176343634143e-06
226,0.7048930525779724
227,0.0019014723366126418
228,0.09959457814693451
229,0.0020492360927164555
230,0.0005377843044698238
231,0.9852911829948425
232,0.00010947993723675609
233,0.0017398239579051733
234,1.840118238760624e-05
235,1.2685944966506213e-05
236,1.6603758922428824e-05
237,5.658673035213724e-05
238,0.000955370080191642
239,0.00022850236564408988
240,0.00028688879683613777
241,3.324333738419227e-05
242,4.320055813877843e-05
243,0.0003134068683721125
244,0.00039813853800296783
245,0.05307941511273384
246,7.14735797373578e-05
247,3.3470195148765924e-07
248,0.00036106412881053984
249,0.001015019603073597
250,3.9032827771734446e-05
251,2.41767509123747e-07
