ID,Score
1,3.4501666086402087e-06
2,2.710304662497833e-09
3,1.6070699656138818e-08
4,7.652923230096534e-05
5,1.069154063229634e-06
6,0.9973367976038104
7,3.4713165745112836e-09
8,5.451568187475562e-06
9,4.490247179005456e-06
10,0.013765859046188511
11,1.1216001116777506e-08
12,1.911411781585765e-08
13,1.1287439619692212e-08
14,2.5607345307019707e-05
15,1.7613915059244507e-07
16,6.961247823299196e-08
17,2.3531394932818637e-06
18,3.7793140251812095e-06
19,1.8290960243881843e-09
20,6.363678223978659e-09
21,6.7923929737383515e-09
22,2.9032063289160964e-09
23,3.133425515316885e-08
24,7.519504432897617e-07
25,2.148154239808469e-08
26,2.220490167662016e-09
27,1.448025148592948e-05
28,1.3241296796773663e-08
29,1.0181078682286754e-06
30,1.7201586677738813e-08
31,1.7778898842674824e-08
32,2.2031235050211576e-08
33,7.790594035838867e-06
34,2.7339886354916538e-08
35,2.8527274842868287e-08
36,3.0974406313147125e-07
37,3.182343155810473e-08
38,0.22464499692094514
39,5.833116018136836e-07
40,1.820618797192008e-09
41,3.486705308525187e-06
42,1.5392098762612424e-07
43,7.18000141827495e-09
44,9.452654518509582e-08
45,9.930246234146633e-08
46,1.7341078539369323e-09
47,3.916559940852924e-06
48,1.6075962859822168e-05
49,1.820587642519985e-08
50,2.467280607404899e-06
51,3.067297791746402e-09
52,2.1285161398438856e-07
53,3.631127548635587e-06
54,0.9999152013665372
55,7.078874986622473e-09
56,9.53403827064322e-06
57,0.6257372651806112
58,5.669981338324932e-09
59,4.3740551371672595e-07
60,4.304429476984752e-05
61,1.6479338681529762e-09
62,6.200207768820026e-06
63,4.9568745068092704e-09
64,0.0006726023799556249
65,3.1612001566081055e-09
66,2.0492024795942656e-05
67,3.409856148586938e-08
68,0.0014734243659826074
69,1.5253159362681637e-09
70,1.6314402960138784e-06
71,0.002937685582133639
72,5.567923388543007e-09
73,4.908073491322833e-08
74,2.339302074491616e-06
75,7.422528574177188e-09
76,1.992910288760836e-09
77,3.1563706533554486e-06
78,1.0763534657911405e-08
79,5.713147142799953e-09
80,1.0765532686161535e-08
81,8.022130671341353e-09
82,2.636679035670885e-07
83,2.0325258954693212e-08
84,1.2587877639011473e-08
85,8.205766911324143e-08
86,9.98510095656514e-09
87,6.56998808700007e-08
88,0.09684840454101191
89,5.850220866811542e-08
90,6.535978668455761e-09
91,9.507463090540758e-08
92,0.9970185662187772
93,7.117271386472459e-05
94,1.9737265733570176e-09
95,1.5281469723331556e-06
96,1.143645775937049e-08
97,1.0797915497369959e-08
98,0.41191203589932124
99,2.6031827209344635e-08
100,2.6728539866423673e-09
101,1.496981859055397e-07
102,3.356386441610548e-08
103,0.0008246858749525348
104,0.00028769624946493915
105,2.5319998811164095e-09
106,3.2818296490368933e-09
107,2.6108449521237846e-08
108,1.7180708754056493e-08
109,2.0556252674906088e-08
110,3.213418567410934e-08
111,4.640096342175019e-07
112,5.020666801503515e-09
113,6.029176003064638e-08
114,8.688741935694837e-09
115,2.380412299307247e-08
116,7.551466560607883e-09
117,0.09732675482168643
118,1.0374642831426471e-08
119,3.070206815968858e-09
120,4.289506103259943e-09
121,1.8987727282282672e-09
122,1.502527176380263e-07
123,9.900169011085721e-09
124,6.58136059286333e-08
125,1.4262034687468426e-08
126,6.350263483637891e-09
127,0.7064138799292666
128,2.386863224330782e-09
129,1.313211590394556e-06
130,7.720366027108568e-09
131,4.412510193760067e-05
132,4.026255008415658e-08
133,2.9565779012513393e-09
134,1.7892222371813353e-09
135,3.386326188613739e-07
136,0.0006134613179349703
137,1.3404556600372781e-08
138,6.32898679152501e-09
139,3.009155781544953e-09
140,5.353365270603909e-09
141,8.625954342503113e-09
142,9.02174863174034e-09
143,1.99739620088393e-06
144,0.994973434278967
145,2.107182886774348e-05
146,3.256982882500769e-08
147,1.3498585385866565e-09
148,2.355394837003168e-09
149,1.7592995686782946e-06
150,1.1338241279522918e-07
151,8.9019519792078e-06
152,0.9463775244178362
153,1.778472104553376e-07
154,2.546364597726849e-09
155,6.163154682641937e-09
156,1.8067580811192667e-05
157,1.3643870586562594e-07
158,0.00043670400028874846
159,1.6780916401540998e-09
160,0.0008318961350814587
161,7.185383730678797e-08
162,0.00034433110529835545
163,5.128983570294553e-08
164,3.593737893254163e-07
165,3.58460865660449e-08
166,1.519519340218003e-08
167,6.5176772718592375e-09
168,2.0237235283189808e-06
169,1.3018993058004249e-06
170,4.404374093495338e-09
171,3.128827540430796e-09
172,3.2775832519049824e-09
173,1.84874155171506e-06
174,1.6634327785402509e-09
175,1.1873739523817041e-07
176,1.6823265210583052e-07
177,1.348470202427127e-07
178,0.9964517669237614
179,0.9929469445348044
180,6.066436969601953e-09
181,1.3632504140806074e-05
182,3.612278803461826e-09
183,1.7192563793178665e-07
184,0.882569108703389
185,4.554608441037301e-09
186,2.6992448900972257e-06
187,1.2105080309175247e-08
188,4.5112484310074566e-05
189,7.811947551323161e-08
190,1.6520294213006601e-07
191,1.8831843337830494e-08
192,1.534462627390208e-08
193,8.603509247547916e-09
194,1.5202029221292286e-07
195,1.5976392089479564e-09
196,5.516130079461272e-09
197,2.1707827953019457e-07
198,0.00011829666668062754
199,4.367604092360805e-07
200,6.517108854411318e-07
201,5.043954801698138e-09
202,3.3577277365703597e-06
203,3.588257303806735e-09
204,3.5499989590140494e-09
205,3.675112302433672e-09
206,0.06007855958129899
207,2.474587629930756e-07
208,0.001144161490361753
209,2.1150285330876536e-09
210,2.348402955917088e-09
211,2.331933708871255e-08
212,1.7799959162644994e-08
213,9.176727141952939e-09
214,1.0994340954311917e-08
